time,Open,High,Low,Close,Volume
2026-05-18 12:00:00,4550.757,4556.61,4545.1,4550.713,8376
2026-05-18 12:30:00,4550.698,4574.919,4550.07,4571.091,13159
2026-05-18 13:00:00,4571.172,4576.945,4561.607,4571.987,10963
2026-05-18 13:30:00,4572.042,4584.345,4563.722,4575.743,16278
2026-05-18 14:00:00,4575.671,4575.671,4554.77,4561.352,14037
2026-05-18 14:30:00,4561.581,4563.087,4537.696,4546.308,15346
2026-05-18 15:00:00,4546.399,4547.925,4531.509,4534.761,14338
2026-05-18 15:30:00,4534.69,4546.849,4533.858,4543.455,7638
2026-05-18 16:00:00,4543.738,4550.478,4533.964,4537.166,7350
2026-05-18 16:30:00,4537.11,4554.435,4534.147,4550.225,6818
2026-05-18 17:00:00,4550.167,4558.284,4547.788,4553.729,5201
2026-05-18 17:30:00,4553.665,4554.175,4545.393,4546.836,3958
2026-05-18 18:00:00,4547.087,4547.86,4536.605,4542.094,4646
2026-05-18 18:30:00,4542.037,4543.864,4534.116,4535.849,4195
2026-05-18 19:00:00,4535.646,4565.006,4535.143,4551.493,15915
2026-05-18 19:30:00,4551.554,4562.901,4550.04,4558.429,6089
2026-05-18 20:00:00,4558.486,4566.697,4557.658,4563.313,2963
2026-05-18 20:30:00,4563.372,4566.763,4561.505,4566.3,2332
2026-05-18 22:00:00,4570.36,4574.492,4567.31,4572.632,2238
2026-05-18 22:30:00,4572.941,4578.147,4571.477,4573.682,2018
2026-05-18 23:00:00,4573.916,4588.977,4573.609,4585.467,2950
2026-05-18 23:30:00,4585.572,4587.894,4579.009,4581.862,2612
2026-05-19 00:00:00,4581.926,4589.369,4568.649,4573.696,9475
2026-05-19 00:30:00,4573.78,4576.155,4561.085,4563.389,6442
2026-05-19 01:00:00,4563.307,4569.138,4553.887,4558.989,11221
2026-05-19 01:30:00,4558.884,4572.256,4555.122,4563.679,7623
2026-05-19 02:00:00,4563.563,4563.684,4551.35,4559.773,8005
2026-05-19 02:30:00,4559.709,4559.943,4545.855,4546.938,6921
2026-05-19 03:00:00,4547.13,4553.009,4543.543,4549.002,5509
2026-05-19 03:30:00,4549.219,4554.893,4543.836,4545.036,4875
2026-05-19 04:00:00,4544.963,4545.823,4538.173,4540.417,5156
2026-05-19 04:30:00,4540.066,4543.817,4537.995,4542.411,4002
2026-05-19 05:00:00,4542.483,4546.504,4530.657,4538.594,5696
2026-05-19 05:30:00,4538.368,4543.999,4533.071,4540.914,9471
2026-05-19 06:00:00,4540.698,4553.704,4533.389,4547.719,7843
2026-05-19 06:30:00,4547.781,4552.831,4543.01,4547.888,6315
2026-05-19 07:00:00,4547.943,4555.289,4543.093,4548.074,6433
2026-05-19 07:30:00,4548.017,4559.217,4541.211,4556.948,6916
2026-05-19 08:00:00,4557.021,4559.164,4536.212,4538.43,6584
2026-05-19 08:30:00,4538.368,4548.675,4536.986,4542.858,4690
2026-05-19 09:00:00,4542.563,4546.93,4535.898,4540.738,5548
2026-05-19 09:30:00,4540.793,4544.703,4536.658,4541.858,5872
2026-05-19 10:00:00,4541.836,4542.188,4535.784,4539.801,4215
2026-05-19 10:30:00,4539.897,4544.771,4525.35,4544.771,8738
2026-05-19 11:00:00,4544.413,4547.936,4535.753,4539.056,6331
2026-05-19 11:30:00,4539.001,4543.183,4529.803,4530.818,5646
2026-05-19 12:00:00,4530.785,4546.441,4527.204,4543.307,7059
