time,Open,High,Low,Close,Volume
2025-12-10 09:00:00,4197.821,4200.624,4192.542,4194.396,11681
2025-12-10 10:00:00,4194.353,4196.444,4187.729,4193.26,11586
2025-12-10 11:00:00,4193.225,4197.762,4192.551,4197.216,7360
2025-12-10 12:00:00,4197.311,4202.31,4195.244,4196.506,9009
2025-12-10 13:00:00,4196.534,4205.085,4192.922,4200.783,18012
2025-12-10 14:00:00,4200.819,4207.115,4191.351,4192.568,23609
2025-12-10 15:00:00,4192.603,4201.318,4188.957,4193.62,21769
2025-12-10 16:00:00,4193.715,4205.172,4192.733,4204.735,13295
2025-12-10 17:00:00,4204.772,4204.844,4196.893,4199.761,10072
2025-12-10 18:00:00,4199.767,4200.769,4191.955,4194.418,10564
2025-12-10 19:00:00,4194.381,4219.896,4181.686,4216.405,69838
2025-12-10 20:00:00,4216.372,4238.706,4211.013,4229.829,43333
2025-12-10 21:00:00,4229.729,4232.572,4221.196,4228.57,10197
2025-12-10 23:00:00,4230.162,4234.074,4224.02,4232.419,8207
2025-12-11 00:00:00,4232.502,4245.143,4231.298,4237.169,13681
2025-12-11 01:00:00,4237.144,4247.762,4232.997,4238.251,22226
2025-12-11 02:00:00,4238.284,4240.881,4220.392,4222.407,16597
2025-12-11 03:00:00,4222.331,4224.941,4209.344,4216.788,18322
2025-12-11 04:00:00,4216.738,4218.36,4208.59,4213.523,10430
2025-12-11 05:00:00,4213.467,4216.37,4206.155,4207.523,13076
2025-12-11 06:00:00,4207.486,4215.447,4204.316,4214.393,12850
2025-12-11 07:00:00,4214.358,4218.689,4210.52,4216.079,14600
2025-12-11 08:00:00,4216.053,4219.628,4212.8,4216.499,11840
2025-12-11 09:00:00,4216.476,4221.836,4210.327,4218.579,11240
2025-12-11 10:00:00,4218.51,4225.931,4211.732,4216.953,22971
2025-12-11 11:00:00,4216.923,4219.217,4209.648,4211.174,17718
2025-12-11 12:00:00,4211.197,4220.516,4208.776,4220.383,20837
2025-12-11 13:00:00,4220.473,4223.299,4205.192,4220.986,38566
2025-12-11 14:00:00,4221.06,4244.471,4217.824,4230.21,55585
2025-12-11 15:00:00,4230.14,4261.54,4226.155,4256.005,58062
2025-12-11 16:00:00,4255.933,4279.227,4250.067,4273.495,51566
2025-12-11 17:00:00,4273.527,4281.892,4272.104,4278.625,41647
2025-12-11 18:00:00,4278.603,4285.959,4266.73,4268.134,32192
2025-12-11 19:00:00,4268.11,4277.727,4262.962,4273.621,31499
2025-12-11 20:00:00,4273.598,4276.498,4264.227,4276.268,36751
2025-12-11 21:00:00,4276.227,4283.66,4272.525,4280.179,22296
2025-12-11 23:00:00,4282.929,4283.115,4272.422,4276.523,7356
2025-12-12 00:00:00,4276.471,4280.202,4268.83,4269.654,10980
2025-12-12 01:00:00,4269.694,4276.116,4264.738,4271.055,22252
2025-12-12 02:00:00,4271.031,4276.891,4269.416,4270.501,12335
2025-12-12 03:00:00,4270.455,4274.607,4268.665,4270.609,9393
2025-12-12 04:00:00,4270.591,4271.135,4266.271,4266.478,6721
2025-12-12 05:00:00,4266.497,4280.628,4266.085,4278.978,9848
2025-12-12 06:00:00,4279.127,4283.195,4276.641,4282.915,10261
2025-12-12 07:00:00,4282.798,4290.557,4281.357,4287.155,9953
2025-12-12 08:00:00,4287.11,4309.552,4286.981,4308.075,14641
2025-12-12 09:00:00,4308.023,4320.361,4306.831,4318.241,16333
2025-12-12 10:00:00,4318.279,4330.941,4314.703,4329.72,16044
2025-12-12 11:00:00,4329.768,4339.355,4327.004,4336.432,15980
2025-12-12 12:00:00,4336.503,4338.972,4324.683,4325.88,16690
2025-12-12 13:00:00,4325.844,4346.176,4321.322,4341.042,26736
2025-12-12 14:00:00,4340.998,4353.57,4330.681,4346.965,41147
2025-12-12 15:00:00,4346.936,4351.512,4283.082,4290.494,81339
2025-12-12 16:00:00,4290.446,4296.714,4256.958,4282.037,79271
2025-12-12 17:00:00,4282.062,4298.432,4271.144,4294.23,36242
2025-12-12 18:00:00,4294.272,4303.627,4290.488,4294.896,25678
2025-12-12 19:00:00,4294.931,4299.789,4289.794,4296.552,18306
2025-12-12 20:00:00,4296.527,4302.955,4288.403,4299.229,18801
2025-12-12 21:00:00,4299.285,4304.299,4298.2,4300.983,7017
2025-12-14 23:00:00,4300.525,4308.411,4299.862,4302.391,9925
2025-12-15 00:00:00,4302.431,4308.11,4300.055,4307.581,8821
2025-12-15 01:00:00,4307.546,4325.312,4305.777,4322.483,18249
2025-12-15 02:00:00,4322.4,4329.161,4320.89,4326.428,12527
2025-12-15 03:00:00,4326.397,4329.634,4319.407,4327.075,12124
2025-12-15 04:00:00,4327.147,4330.085,4323.149,4326.098,8576
2025-12-15 05:00:00,4326.129,4344.356,4324.752,4343.484,12505
2025-12-15 06:00:00,4343.453,4347.599,4339.729,4343.712,12383
2025-12-15 07:00:00,4343.632,4344.848,4333.62,4339.349,11588
2025-12-15 08:00:00,4339.305,4349.083,4338.921,4346.898,9582
2025-12-15 09:00:00,4346.851,4350.352,4342.359,4342.585,10087
2025-12-15 10:00:00,4342.552,4348.207,4337.725,4339.707,9802
2025-12-15 11:00:00,4339.639,4343.72,4335.333,4342.747,7887
2025-12-15 12:00:00,4342.845,4348.46,4342.674,4345.67,9033
2025-12-15 13:00:00,4345.636,4346.371,4330.824,4332.273,22091
2025-12-15 14:00:00,4332.3,4336.702,4317.346,4323.594,38405
2025-12-15 15:00:00,4323.555,4327.809,4311.467,4318.307,40891
2025-12-15 16:00:00,4318.339,4318.941,4285.18,4297.464,41451
2025-12-15 17:00:00,4297.394,4306.632,4290.69,4304.47,20116
2025-12-15 18:00:00,4304.436,4313.609,4299.979,4313.017,14371
2025-12-15 19:00:00,4313.06,4317.743,4307.865,4314.227,12739
2025-12-15 20:00:00,4314.176,4314.501,4299.462,4304.48,15076
2025-12-15 21:00:00,4304.45,4305.955,4300.703,4305.437,5294
2025-12-15 23:00:00,4307.392,4309.724,4303.263,4304.15,6110
2025-12-16 00:00:00,4304.132,4313.221,4302.68,4307.831,13195
2025-12-16 01:00:00,4307.862,4317.924,4299.075,4308.853,22676
2025-12-16 02:00:00,4308.829,4312.267,4286.46,4289.922,20875
2025-12-16 03:00:00,4289.948,4294.483,4280.571,4290.839,21482
2025-12-16 04:00:00,4290.867,4292.283,4286.569,4289.095,10192
2025-12-16 05:00:00,4289.158,4292.268,4271.599,4284.136,19070
2025-12-16 06:00:00,4284.185,4292.071,4282.53,4289.242,12633
2025-12-16 07:00:00,4289.207,4289.909,4279.496,4287.643,12270
2025-12-16 08:00:00,4287.577,4289.537,4275.426,4284.723,14704
2025-12-16 09:00:00,4284.767,4285.833,4276.393,4280.361,9113
2025-12-16 10:00:00,4280.39,4284.324,4274.734,4277.355,12008
2025-12-16 11:00:00,4277.317,4279.629,4273.752,4278.382,8624
2025-12-16 12:00:00,4278.422,4295.008,4276.705,4294.475,12598
2025-12-16 13:00:00,4294.503,4313.349,4290.807,4313.015,28470
2025-12-16 14:00:00,4312.974,4332.308,4311.417,4324.807,33449
2025-12-16 15:00:00,4324.772,4335.137,4312.222,4319.805,35889
2025-12-16 16:00:00,4319.758,4323.172,4291.064,4300.577,28688
2025-12-16 17:00:00,4300.554,4310.827,4300.095,4303.479,17086
2025-12-16 18:00:00,4303.446,4313.562,4298.015,4311.33,18477
2025-12-16 19:00:00,4311.337,4315.981,4297.382,4310.723,19348
2025-12-16 20:00:00,4310.676,4314.383,4302.817,4304.749,12598
2025-12-16 21:00:00,4304.709,4305.583,4300.693,4302.417,4787
2025-12-16 23:00:00,4302.935,4309.19,4301.745,4307.86,5848
2025-12-17 00:00:00,4307.905,4315.05,4307.375,4313.228,7021
2025-12-17 01:00:00,4313.2,4326.877,4311.409,4326.728,22198
2025-12-17 02:00:00,4326.766,4327.864,4311.204,4314.267,18097
2025-12-17 03:00:00,4314.303,4325.164,4312.595,4323.639,14115
2025-12-17 04:00:00,4323.67,4331.627,4320.474,4329.684,10032
2025-12-17 05:00:00,4329.645,4342.53,4328.066,4333.959,18134
2025-12-17 06:00:00,4333.988,4337.784,4324.854,4328.668,14870
2025-12-17 07:00:00,4328.694,4328.694,4315.555,4317.827,14730
2025-12-17 08:00:00,4317.798,4320.988,4308.276,4319.137,14977
2025-12-17 09:00:00,4319.072,4323.293,4316.001,4317.044,10000
2025-12-17 10:00:00,4316.935,4322.28,4306.453,4317.632,10045
2025-12-17 11:00:00,4317.666,4320.579,4315.18,4316.409,7741
2025-12-17 12:00:00,4316.457,4323.287,4314.921,4317.583,9172
2025-12-17 13:00:00,4317.471,4344.024,4315.115,4341.94,21823
2025-12-17 14:00:00,4342.005,4346.108,4322.856,4338.205,38288
2025-12-17 15:00:00,4338.154,4349.297,4324.128,4330.188,39766
2025-12-17 16:00:00,4330.239,4337.589,4320.312,4333.484,35043
2025-12-17 17:00:00,4333.613,4342.487,4328.597,4342.446,22557
2025-12-17 18:00:00,4342.474,4346.439,4328.907,4335.995,22069
2025-12-17 19:00:00,4335.953,4341.089,4330.294,4336.967,14493
2025-12-17 20:00:00,4336.935,4346.096,4335.192,4341.189,12171
2025-12-17 21:00:00,4341.311,4346.328,4338.306,4338.459,6797
2025-12-17 23:00:00,4340.111,4343.202,4335.638,4339.201,5209
2025-12-18 00:00:00,4339.15,4342.938,4333.085,4334.855,11276
2025-12-18 01:00:00,4334.803,4337.0,4324.2,4331.536,22726
2025-12-18 02:00:00,4331.534,4337.71,4329.852,4333.283,13917
2025-12-18 03:00:00,4333.236,4336.737,4330.838,4333.093,10460
2025-12-18 04:00:00,4333.196,4333.523,4328.576,4331.921,7290
2025-12-18 05:00:00,4331.833,4337.493,4331.095,4333.307,11955
2025-12-18 06:00:00,4333.254,4336.158,4330.728,4334.007,10590
2025-12-18 07:00:00,4333.97,4337.74,4330.022,4331.418,8928
2025-12-18 08:00:00,4331.379,4332.592,4321.799,4326.574,11508
2025-12-18 09:00:00,4326.508,4328.674,4320.584,4323.437,10299
2025-12-18 10:00:00,4323.328,4327.562,4321.962,4325.359,8041
2025-12-18 11:00:00,4325.312,4328.683,4324.362,4325.567,6766
2025-12-18 12:00:00,4325.572,4326.53,4317.137,4320.909,9848
2025-12-18 13:00:00,4320.828,4343.102,4314.495,4336.656,28751
2025-12-18 14:00:00,4336.591,4341.525,4308.654,4328.463,44876
2025-12-18 15:00:00,4328.563,4341.5,4324.781,4338.221,36394
2025-12-18 16:00:00,4338.265,4374.645,4337.739,4360.255,37006
2025-12-18 17:00:00,4360.362,4363.517,4321.657,4333.269,53621
2025-12-18 18:00:00,4333.236,4341.162,4325.706,4331.66,23573
2025-12-18 19:00:00,4331.689,4334.872,4322.719,4324.976,20015
2025-12-18 20:00:00,4324.992,4338.159,4324.48,4334.702,17168
2025-12-18 21:00:00,4334.729,4334.729,4328.443,4332.274,5851
2025-12-18 23:00:00,4335.742,4336.899,4333.458,4335.144,4247
2025-12-19 00:00:00,4335.17,4335.841,4325.608,4326.019,7622
2025-12-19 01:00:00,4326.058,4328.4,4309.221,4323.266,24694
2025-12-19 02:00:00,4323.311,4327.823,4314.273,4316.816,12984
2025-12-19 03:00:00,4316.858,4322.56,4312.848,4318.024,12809
2025-12-19 04:00:00,4318.031,4322.978,4316.9,4322.789,8115
2025-12-19 05:00:00,4322.775,4329.087,4317.595,4325.918,11725
2025-12-19 06:00:00,4325.959,4329.525,4321.816,4326.435,12992
2025-12-19 07:00:00,4326.458,4329.539,4321.625,4322.756,10939
2025-12-19 08:00:00,4322.716,4331.018,4321.09,4326.159,10871
2025-12-19 09:00:00,4326.117,4333.59,4324.375,4329.324,8993
2025-12-19 10:00:00,4329.303,4331.764,4322.288,4327.797,9645
2025-12-19 11:00:00,4327.85,4329.534,4325.081,4327.238,9244
2025-12-19 12:00:00,4327.29,4328.982,4320.582,4326.814,11463
2025-12-19 13:00:00,4326.851,4335.44,4326.1,4328.501,17773
2025-12-19 14:00:00,4328.526,4338.024,4319.73,4332.503,31890
2025-12-19 15:00:00,4332.544,4349.049,4331.988,4347.8,28007
2025-12-19 16:00:00,4347.773,4354.914,4341.968,4349.825,22717
2025-12-19 17:00:00,4349.792,4356.155,4347.146,4353.544,15779
2025-12-19 18:00:00,4353.498,4356.559,4343.205,4348.578,16092
2025-12-19 19:00:00,4348.53,4350.627,4345.146,4345.356,8330
2025-12-19 20:00:00,4345.299,4346.355,4336.832,4339.576,11174
2025-12-19 21:00:00,4339.602,4340.112,4336.637,4339.365,4946
2025-12-21 23:00:00,4340.979,4356.441,4339.944,4355.345,7979
2025-12-22 00:00:00,4355.278,4366.38,4355.278,4364.77,13054
2025-12-22 01:00:00,4364.849,4384.947,4361.297,4382.87,24498
2025-12-22 02:00:00,4382.903,4388.723,4378.6,4385.972,13986
2025-12-22 03:00:00,4386.003,4394.991,4384.225,4392.633,9802
2025-12-22 04:00:00,4392.672,4400.88,4391.329,4398.415,8070
2025-12-22 05:00:00,4398.388,4409.574,4396.683,4400.181,16629
2025-12-22 06:00:00,4400.181,4419.891,4398.827,4419.107,14756
2025-12-22 07:00:00,4419.145,4420.347,4410.549,4414.352,11494
2025-12-22 08:00:00,4414.28,4414.963,4406.138,4408.333,11692
2025-12-22 09:00:00,4408.377,4414.93,4407.95,4411.051,8038
2025-12-22 10:00:00,4411.137,4415.95,4406.278,4408.655,8222
2025-12-22 11:00:00,4408.694,4411.698,4406.18,4410.272,7300
2025-12-22 12:00:00,4410.206,4415.856,4406.157,4415.572,8932
2025-12-22 13:00:00,4415.561,4427.531,4412.798,4423.526,20065
2025-12-22 14:00:00,4423.642,4429.383,4414.789,4419.179,27349
2025-12-22 15:00:00,4419.22,4435.507,4411.872,4431.837,24565
2025-12-22 16:00:00,4431.808,4442.3,4428.043,4438.767,19584
2025-12-22 17:00:00,4438.73,4442.007,4432.127,4438.467,11848
2025-12-22 18:00:00,4438.526,4439.051,4429.464,4435.195,9205
2025-12-22 19:00:00,4435.223,4435.975,4428.766,4433.487,7890
2025-12-22 20:00:00,4433.449,4439.383,4431.723,4438.471,8202
2025-12-22 21:00:00,4438.523,4449.198,4438.523,4443.705,7294
2025-12-22 23:00:00,4447.549,4461.775,4446.949,4460.243,9120
2025-12-23 00:00:00,4460.236,4470.611,4458.033,4470.532,9098
2025-12-23 01:00:00,4470.546,4490.812,4469.756,4486.681,25648
2025-12-23 02:00:00,4486.749,4497.83,4481.127,4493.474,14882
2025-12-23 03:00:00,4493.437,4496.562,4483.117,4486.863,13547
2025-12-23 04:00:00,4486.824,4488.436,4478.738,4482.547,9219
2025-12-23 05:00:00,4482.493,4485.555,4474.872,4475.332,13379
2025-12-23 06:00:00,4475.289,4481.546,4469.518,4481.456,12648
2025-12-23 07:00:00,4481.318,4489.623,4478.294,4486.692,9193
2025-12-23 08:00:00,4486.656,4493.292,4484.713,4489.861,9871
2025-12-23 09:00:00,4489.823,4491.162,4478.22,4480.43,12096
2025-12-23 10:00:00,4480.391,4487.636,4479.548,4484.302,8639
2025-12-23 11:00:00,4484.355,4494.149,4483.054,4493.501,8494
2025-12-23 12:00:00,4493.464,4493.632,4483.393,4486.506,8907
2025-12-23 13:00:00,4486.468,4497.359,4473.184,4479.204,25930
2025-12-23 14:00:00,4479.238,4479.821,4441.506,4446.222,49565
2025-12-23 15:00:00,4446.308,4459.37,4430.559,4458.511,42783
2025-12-23 16:00:00,4458.471,4476.507,4455.894,4474.191,19311
2025-12-23 17:00:00,4474.229,4479.889,4469.669,4472.699,18387
2025-12-23 18:00:00,4472.706,4485.113,4472.706,4484.408,13798
2025-12-23 19:00:00,4484.443,4496.326,4484.053,4490.86,14173
2025-12-23 20:00:00,4490.896,4500.083,4489.421,4497.513,10833
2025-12-23 21:00:00,4497.537,4499.018,4483.568,4484.991,7812
2025-12-23 23:00:00,4487.444,4510.399,4486.745,4503.344,10908
2025-12-24 00:00:00,4503.359,4518.04,4500.774,4511.885,14898
2025-12-24 01:00:00,4511.925,4525.969,4506.823,4518.76,27884
2025-12-24 02:00:00,4518.794,4519.316,4475.055,4477.52,23432
2025-12-24 03:00:00,4477.545,4498.513,4468.947,4493.138,25643
2025-12-24 04:00:00,4493.164,4501.566,4491.237,4499.299,9246
2025-12-24 05:00:00,4499.254,4500.686,4485.268,4488.605,15522
2025-12-24 06:00:00,4488.639,4498.207,4485.393,4493.596,12986
2025-12-24 07:00:00,4493.626,4495.1,4483.44,4483.925,10192
2025-12-24 08:00:00,4483.975,4492.917,4478.091,4482.329,15986
2025-12-24 09:00:00,4482.373,4496.001,4481.974,4494.698,11808
2025-12-24 10:00:00,4494.575,4499.899,4482.35,4489.433,12328
2025-12-24 11:00:00,4489.455,4491.946,4483.082,4491.476,8976
2025-12-24 12:00:00,4491.512,4496.05,4489.776,4490.814,9807
2025-12-24 13:00:00,4490.845,4493.491,4474.508,4487.814,24840
2025-12-24 14:00:00,4487.85,4489.341,4460.347,4464.652,38256
2025-12-24 15:00:00,4464.694,4476.504,4448.294,4458.334,39909
2025-12-24 16:00:00,4458.382,4478.11,4455.887,4476.736,21624
2025-12-24 17:00:00,4476.762,4487.611,4475.336,4480.553,19835
2025-12-24 18:00:00,4480.598,4482.371,4477.299,4480.715,4068
2025-12-25 23:00:00,4486.193,4500.024,4484.435,4495.245,9555
2025-12-26 00:00:00,4495.172,4518.041,4492.378,4517.946,14537
2025-12-26 01:00:00,4517.905,4531.332,4497.648,4503.785,39390
2025-12-26 02:00:00,4503.745,4509.755,4492.303,4508.847,20911
2025-12-26 03:00:00,4508.838,4513.556,4497.592,4501.836,14109
2025-12-26 04:00:00,4501.73,4511.748,4500.527,4509.087,9601
2025-12-26 05:00:00,4509.04,4514.859,4505.999,4510.102,11353
2025-12-26 06:00:00,4510.053,4519.411,4508.147,4511.677,15503
2025-12-26 07:00:00,4511.643,4515.753,4507.385,4510.957,9718
2025-12-26 08:00:00,4510.994,4519.671,4509.55,4518.63,9151
2025-12-26 09:00:00,4518.696,4520.637,4511.85,4512.714,7986
2025-12-26 10:00:00,4512.797,4523.858,4511.262,4514.401,11541
2025-12-26 11:00:00,4514.396,4515.364,4502.773,4509.647,17835
2025-12-26 12:00:00,4509.611,4515.018,4506.588,4508.941,10396
2025-12-26 13:00:00,4508.861,4528.394,4503.845,4525.111,23769
2025-12-26 14:00:00,4525.029,4533.435,4512.754,4520.997,33790
2025-12-26 15:00:00,4521.042,4547.66,4519.608,4546.678,32624
2025-12-26 16:00:00,4546.631,4550.188,4531.398,4536.461,30368
2025-12-26 17:00:00,4536.494,4537.68,4509.845,4518.955,31865
2025-12-26 18:00:00,4518.996,4532.682,4514.689,4530.863,22650
2025-12-26 19:00:00,4530.972,4535.621,4520.031,4523.772,15109
2025-12-26 20:00:00,4523.8,4535.379,4521.822,4531.115,20647
2025-12-26 21:00:00,4531.083,4534.664,4527.374,4532.515,11691
2025-12-28 23:00:00,4546.214,4548.5,4523.347,4527.184,25289
2025-12-29 00:00:00,4527.21,4528.031,4472.242,4497.334,56713
2025-12-29 01:00:00,4497.46,4517.513,4492.175,4497.163,41467
2025-12-29 02:00:00,4497.131,4515.774,4496.391,4512.367,20036
2025-12-29 03:00:00,4512.321,4520.613,4509.488,4516.325,17317
2025-12-29 04:00:00,4516.34,4519.516,4507.57,4515.736,11651
2025-12-29 05:00:00,4515.684,4519.298,4505.103,4506.714,15708
2025-12-29 06:00:00,4506.755,4510.648,4471.283,4475.114,36826
2025-12-29 07:00:00,4475.152,4481.81,4444.978,4474.592,41873
2025-12-29 08:00:00,4474.713,4488.632,4452.543,4461.009,31234
2025-12-29 09:00:00,4460.977,4476.295,4459.129,4472.176,20052
2025-12-29 10:00:00,4472.156,4474.54,4456.99,4460.856,15664
2025-12-29 11:00:00,4460.865,4467.635,4434.21,4446.684,22833
2025-12-29 12:00:00,4446.71,4464.664,4445.621,4464.197,16771
2025-12-29 13:00:00,4464.14,4467.761,4406.938,4421.483,47949
2025-12-29 14:00:00,4421.433,4421.433,4356.544,4360.42,74340
2025-12-29 15:00:00,4360.3,4360.695,4302.137,4325.318,62725
2025-12-29 16:00:00,4325.282,4347.521,4323.439,4341.733,38679
2025-12-29 17:00:00,4341.841,4343.135,4314.714,4328.092,31063
2025-12-29 18:00:00,4328.06,4335.007,4322.894,4331.515,26351
2025-12-29 19:00:00,4331.543,4337.968,4327.709,4336.993,14173
2025-12-29 20:00:00,4337.018,4344.687,4325.845,4334.685,17826
2025-12-29 21:00:00,4334.596,4339.304,4327.304,4331.546,11285
2025-12-29 23:00:00,4339.166,4347.18,4323.334,4345.645,13281
2025-12-30 00:00:00,4345.585,4350.881,4334.551,4339.658,15362
2025-12-30 01:00:00,4339.619,4360.168,4324.41,4360.168,29824
2025-12-30 02:00:00,4360.195,4364.961,4348.944,4362.656,23266
2025-12-30 03:00:00,4362.692,4369.264,4356.298,4359.264,15276
2025-12-30 04:00:00,4359.357,4369.75,4357.584,4363.487,8138
2025-12-30 05:00:00,4363.426,4380.022,4358.833,4377.697,16759
2025-12-30 06:00:00,4377.731,4378.494,4359.882,4364.71,22923
2025-12-30 07:00:00,4364.672,4383.566,4359.177,4372.569,18299
2025-12-30 08:00:00,4372.625,4374.008,4350.137,4364.961,18889
2025-12-30 09:00:00,4365.015,4376.425,4364.137,4372.007,13281
2025-12-30 10:00:00,4371.98,4391.783,4367.598,4384.928,16111
2025-12-30 11:00:00,4384.858,4390.256,4381.208,4384.409,12070
2025-12-30 12:00:00,4384.366,4402.822,4383.415,4401.291,16640
2025-12-30 13:00:00,4401.329,4404.262,4376.127,4388.291,34588
2025-12-30 14:00:00,4388.34,4392.275,4355.78,4366.377,37619
2025-12-30 15:00:00,4366.305,4377.534,4359.321,4365.096,36454
2025-12-30 16:00:00,4365.132,4379.938,4354.864,4377.719,25444
2025-12-30 17:00:00,4377.778,4381.803,4364.273,4370.161,19684
2025-12-30 18:00:00,4370.27,4378.717,4362.438,4364.792,17809
2025-12-30 19:00:00,4364.87,4368.02,4337.569,4348.624,18666
2025-12-30 20:00:00,4348.649,4355.571,4337.901,4341.802,24013
2025-12-30 21:00:00,4341.764,4350.284,4334.823,4338.759,9920
2025-12-30 23:00:00,4343.52,4346.438,4328.508,4338.922,13750
2025-12-31 00:00:00,4338.977,4346.897,4332.467,4342.413,15968
2025-12-31 01:00:00,4342.377,4373.45,4336.861,4366.062,26933
2025-12-31 02:00:00,4366.123,4371.305,4346.689,4348.691,26461
2025-12-31 03:00:00,4348.764,4359.968,4340.835,4348.657,28141
2025-12-31 04:00:00,4348.617,4351.395,4330.733,4332.989,16094
2025-12-31 05:00:00,4333.039,4343.027,4275.838,4285.812,37010
2025-12-31 06:00:00,4285.838,4329.282,4274.341,4328.006,35451
2025-12-31 07:00:00,4328.054,4335.193,4323.816,4331.108,18873
2025-12-31 08:00:00,4331.079,4333.067,4303.336,4307.21,18320
2025-12-31 09:00:00,4307.292,4337.374,4306.944,4325.955,17963
2025-12-31 10:00:00,4325.922,4331.492,4303.736,4306.677,17970
2025-12-31 11:00:00,4306.625,4316.473,4304.104,4310.933,14104
2025-12-31 12:00:00,4310.907,4318.143,4303.096,4313.85,14756
2025-12-31 13:00:00,4313.854,4348.442,4308.075,4345.847,23059
2025-12-31 14:00:00,4345.787,4353.617,4332.911,4346.005,34073
2025-12-31 15:00:00,4346.059,4346.274,4326.981,4337.274,32967
2025-12-31 16:00:00,4337.321,4339.688,4317.127,4322.976,24014
2025-12-31 17:00:00,4323.006,4329.584,4318.012,4321.796,18397
2025-12-31 18:00:00,4321.851,4331.309,4315.418,4319.345,4876
2025-12-31 19:00:00,4319.471,4322.609,4307.289,4311.253,4787
2025-12-31 20:00:00,4311.052,4324.445,4304.157,4312.854,5154
2025-12-31 21:00:00,4313.034,4318.933,4307.189,4318.847,7218
2026-01-01 23:00:00,4328.34,4351.526,4327.673,4348.349,8141
2026-01-02 00:00:00,4348.358,4356.179,4341.279,4354.191,11395
2026-01-02 01:00:00,4354.197,4356.159,4344.606,4348.03,13905
2026-01-02 02:00:00,4348.002,4363.219,4344.852,4362.798,12290
2026-01-02 03:00:00,4362.824,4375.846,4362.077,4375.173,11811
2026-01-02 04:00:00,4375.13,4378.641,4371.368,4373.267,10504
2026-01-02 05:00:00,4373.325,4381.78,4370.946,4380.664,9561
2026-01-02 06:00:00,4380.71,4381.019,4373.382,4374.782,9754
2026-01-02 07:00:00,4374.758,4383.326,4371.949,4382.8,10964
2026-01-02 08:00:00,4382.763,4397.619,4380.488,4387.12,11082
2026-01-02 09:00:00,4387.083,4391.7,4383.385,4385.609,10353
2026-01-02 10:00:00,4385.635,4398.588,4384.555,4396.07,10207
2026-01-02 11:00:00,4396.188,4399.384,4390.794,4392.898,8545
2026-01-02 12:00:00,4392.891,4398.33,4385.177,4394.339,11645
2026-01-02 13:00:00,4394.389,4402.465,4361.783,4366.023,30240
2026-01-02 14:00:00,4366.066,4373.708,4348.143,4353.462,40090
2026-01-02 15:00:00,4353.476,4357.006,4330.24,4335.47,47192
2026-01-02 16:00:00,4335.417,4337.401,4314.837,4326.428,42128
2026-01-02 17:00:00,4326.382,4333.531,4322.76,4323.089,22205
2026-01-02 18:00:00,4323.015,4323.733,4309.68,4315.06,22264
2026-01-02 19:00:00,4315.106,4326.31,4315.106,4318.185,15775
2026-01-02 20:00:00,4318.228,4331.586,4317.152,4331.422,13940
2026-01-02 21:00:00,4331.457,4333.96,4327.07,4331.759,6478
2026-01-04 23:00:00,4353.486,4375.927,4349.834,4372.57,15661
2026-01-05 00:00:00,4372.597,4396.832,4370.227,4395.055,21190
2026-01-05 01:00:00,4395.081,4421.14,4391.224,4401.876,53050
2026-01-05 02:00:00,4401.913,4409.611,4388.651,4405.335,25530
2026-01-05 03:00:00,4405.379,4414.105,4399.69,4399.941,15774
2026-01-05 04:00:00,4399.909,4408.423,4397.428,4404.147,9511
2026-01-05 05:00:00,4404.194,4414.553,4401.27,4412.369,14137
2026-01-05 06:00:00,4412.307,4426.559,4411.208,4420.161,20097
2026-01-05 07:00:00,4420.279,4425.096,4416.786,4421.826,13634
2026-01-05 08:00:00,4421.868,4433.981,4419.336,4430.181,13958
2026-01-05 09:00:00,4430.172,4438.245,4425.973,4434.819,12527
2026-01-05 10:00:00,4434.84,4440.011,4430.809,4436.25,10989
2026-01-05 11:00:00,4436.286,4437.501,4411.073,4419.349,18626
2026-01-05 12:00:00,4419.316,4421.533,4405.439,4409.669,16746
2026-01-05 13:00:00,4409.728,4418.988,4395.895,4416.777,31829
2026-01-05 14:00:00,4416.756,4442.879,4416.756,4436.879,38722
2026-01-05 15:00:00,4436.956,4455.697,4435.453,4448.524,34762
2026-01-05 16:00:00,4448.487,4454.471,4438.476,4441.949,19400
2026-01-05 17:00:00,4441.992,4449.015,4432.261,4443.566,22046
2026-01-05 18:00:00,4443.511,4448.613,4439.808,4448.613,13599
2026-01-05 19:00:00,4448.64,4449.504,4434.7,4439.845,15205
2026-01-05 20:00:00,4439.805,4447.1,4437.896,4445.041,14027
2026-01-05 21:00:00,4445.092,4449.325,4443.406,4448.989,6596
2026-01-05 23:00:00,4454.841,4460.29,4436.869,4440.334,8899
2026-01-06 00:00:00,4440.426,4444.902,4430.348,4436.385,13716
2026-01-06 01:00:00,4436.336,4452.327,4427.675,4450.418,27334
2026-01-06 02:00:00,4450.515,4461.378,4448.68,4454.98,20467
2026-01-06 03:00:00,4455.006,4468.212,4454.095,4467.805,13275
2026-01-06 04:00:00,4467.682,4468.596,4461.708,4467.361,8597
2026-01-06 05:00:00,4467.251,4474.275,4449.432,4452.551,18027
2026-01-06 06:00:00,4452.575,4466.948,4451.601,4465.667,17753
2026-01-06 07:00:00,4465.603,4470.422,4457.239,4459.479,12766
2026-01-06 08:00:00,4459.501,4476.002,4457.442,4468.331,15659
