signal_id,sample_source,time,timeframe,hour,day_of_week,setup_type,direction,entry_price,sl_price,tp_price,risk_pips,atr_14,trend,relative_risk,killzone,fvg_width,relative_fvg_width,near_psychological_level,knn_prob_sig,knn_prob_opp,dist_entry_to_poc,dist_entry_to_nearest_poc,dist_entry_to_pp,dist_entry_to_nearest_pivot,floop_signal,floop_strength,floop_trend,floop_trend_aligned,confidence,accept_threshold,resolved_at,result,pnl_relative,label,rr_ratio,atr_percentile,body_to_range_ratio,dist_to_recent_swing,htf_trend_aligned,confluence_score,order_type,reaction_strength
M30_IC_DUAL_BEAR_4344.307_4348.828_2026-06-09_14:00:00_0.618,shadow,2026-06-09 14:00:00,30,14,1,1,-1,4348.828198,4365.463,4305.631,16.63480199999958,13.822571428571466,-1,1.203452055643944,2,0.0,0.0,0,0.8128273477778315,0.1871726522221685,0.05624234143956249,0.00516963926290303,0.008288945897252603,0.002073539872376191,0,10.0,-1,1,0.5409836065573771,0.6,2026-06-09 14:30:00,tp,2.596797,1,2.5967966435669587,0.0,0.0,0.0,1,0,0,0.0
M15_IC_DUAL_BEAR_4344.933_4349.306_2026-06-09_14:00:00_0.618,shadow,2026-06-09 14:00:00,15,14,1,1,-1,4349.30608,4365.463,4319.573,16.156919999999445,9.900642857142818,-1,1.6319061532800403,2,0.0,0.0,1,0.38890445515985833,0.6110955448401417,0.06902980758571854,0.0035285985207095124,0.008399744281577144,0.001963436582662116,0,10.0,-1,1,0.5454545454545454,0.6,2026-06-09 14:15:00,tp,1.840269,1,1.8402690611825145,0.0,0.0,0.0,1,0,0,0.0
H4_IC_DUAL_BEAR_4570.667_4572.429_2026-05-25_20:00:00_0.5,shadow,2026-05-25 20:00:00,240,20,0,1,-1,4570.6675,4580.131,4554.991,9.46350000000075,25.825928571428708,1,0.3664340654326073,0,0.0,0.0,1,0.5525247348140847,0.44747526518591535,0.05640301829433785,0.007960073665389129,0.0015716388738864942,0.0015691727010696517,0,6.0,1,0,0.5813953488372093,0.5,2026-05-29 12:00:00,sl,-1.0,0,1.6565224282768887,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4570.667_4572.429_2026-05-25_20:00:00_0.618,shadow,2026-05-25 20:00:00,240,20,0,1,-1,4572.428886,4580.131,4554.991,7.70211400000062,25.825928571428708,1,0.2982318323501246,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.056810121520897545,0.008342226188971744,0.001957611877328475,0.0019537871204556995,0,6.0,1,0,0.5714285714285714,0.5,2026-05-29 12:00:00,sl,-1.0,0,2.26403893788099,0.0,0.0,0.0,0,0,0,0.0
D1_OB_DUAL_BEAR_4561.651_4565.978_2026-05-27_00:00:00_0.5,shadow,2026-05-27 00:00:00,1440,0,2,1,-1,4561.6515,4581.984,4401.186,20.332500000000437,86.30807142857157,-1,0.23558051597558385,0,0.0,0.0,0,0.0,0.0,0.08426131921625937,0.011332874727497376,0.009056356998763653,0.0005407763686754552,0,10.0,-1,1,0.4887005649717514,0.5,2026-05-29 00:00:00,sl,-1.0,0,7.892069347104232,0.0,0.0,0.0,1,0,0,0.0
D1_OB_DUAL_BEAR_4561.651_4565.978_2026-05-27_00:00:00_0.618,shadow,2026-05-27 00:00:00,1440,0,2,1,-1,4565.977970000001,4581.984,4401.186,16.006029999999555,86.30807142857157,-1,0.18545229588690465,0,0.0,0.0,1,0.0,0.0,0.08528968012233704,0.012269681406281811,0.01001339022606419,0.0014878090472551762,0,10.0,-1,1,0.4887005649717514,0.5,2026-05-29 00:00:00,sl,-1.0,0,10.295617963980181,0.0,0.0,0.0,1,0,0,0.0
D1_IC_DUAL_BEAR_4828.680_4838.736_2026-04-19_00:00:00_0.5,shadow,2026-04-19 00:00:00,1440,0,6,1,-1,4828.68,4873.29,4736.757,44.60999999999967,117.88000000000011,1,0.37843569731930465,0,0.0,0.0,0,0.0,0.0,0.14773146236032447,0.02544279181888232,-0.000282192104707841,0.00028227175956977357,0,2.0,1,0,0.4887005649717514,0.5,2026-04-21 00:00:00,tp,2.060592,1,2.060591795561564,0.0,0.0,0.0,0,0,0,0.0
D1_IC_DUAL_BEAR_4565.328_4568.870_2026-05-26_00:00:00_0.5,shadow,2026-05-26 00:00:00,1440,0,1,1,-1,4565.3279999999995,4582.336,4482.236,17.00800000000072,86.11600000000011,-1,0.19750104510196362,0,0.0,0.0,1,0.0,0.0,0.0851351884147499,0.012129057320744551,0.0004115307497616281,0.0004113614618708014,0,8.0,-1,1,0.4887005649717514,0.5,2026-05-29 00:00:00,sl,-1.0,0,4.885465663217081,0.0,0.0,0.0,1,0,0,0.0
D1_IC_DUAL_BEAR_4565.328_4568.870_2026-05-26_00:00:00_0.618,shadow,2026-05-26 00:00:00,1440,0,1,1,-1,4568.869888,4582.336,4482.236,13.466112000000066,86.11600000000011,-1,0.15637177760230445,0,0.0,0.0,0,0.0,0.0,0.08597706161689982,0.012894876510871811,0.001187673361163233,0.0011862644664571273,0,8.0,-1,1,0.4887005649717514,0.5,2026-05-29 00:00:00,sl,-1.0,0,6.433474487662056,0.0,0.0,0.0,1,0,0,0.0
D1_IC_DUAL_BEAR_4501.936_4511.296_2026-06-03_00:00:00_0.5,shadow,2026-06-03 00:00:00,1440,0,2,1,-1,4501.9365,4543.595,4423.591,41.65850000000046,85.25050000000003,-1,0.4886598905578318,0,0.0,0.0,0,0.0,0.0,0.07006762978667469,0.0017810946467147306,0.0020579723865550045,0.0020537458343389326,0,11.0,-1,1,0.4887005649717514,0.5,2026-06-05 00:00:00,tp,1.880661,1,1.880660609479424,0.0,0.0,0.0,1,0,0,0.0
D1_IC_DUAL_BEAR_4501.936_4511.296_2026-06-03_00:00:00_0.618,shadow,2026-06-03 00:00:00,1440,0,2,1,-1,4511.295906,4543.595,4423.591,32.29909399999997,85.25050000000003,-1,0.37887278080480413,0,0.0,0.0,0,0.0,0.0,0.07229227187006075,0.0002972607046718605,0.004141224204767689,0.0026173027838028657,0,11.0,-1,1,0.4887005649717514,0.5,2026-06-05 00:00:00,tp,2.715398,1,2.7153983328448787,0.0,0.0,0.0,1,0,0,0.0
H4_IC_DUAL_BEAR_4557.927_4564.162_2026-05-19_08:00:00_0.5,shadow,2026-05-19 08:00:00,240,8,1,1,-1,4557.927,4586.345,4525.35,28.418000000000575,37.608714285714214,-1,0.7556227470077391,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.053458349347279485,0.005187083952858411,0.0016611843261908042,0.0016584293693164014,0,10.0,-1,1,0.4887005649717514,0.5,2026-05-21 04:00:00,tp,1.146351,1,1.1463509043563467,0.0,0.0,0.0,1,0,0,0.0
H4_IC_DUAL_BEAR_4557.927_4564.162_2026-05-19_08:00:00_0.618,shadow,2026-05-19 08:00:00,240,8,1,1,-1,4564.161648,4586.345,4525.35,22.183352000000014,37.608714285714214,-1,0.5898460615131007,0,0.0,0.0,1,0.5525247348140847,0.44747526518591535,0.05489934258627649,0.006545999091222511,0.0030313258180438944,0.0030221646523069766,0,10.0,-1,1,0.4887005649717514,0.5,2026-05-21 04:00:00,tp,1.749584,1,1.7495844631595736,0.0,0.0,0.0,1,0,0,0.0
H1_OB_DUAL_BEAR_4540.699_4541.988_2026-06-01_03:00:00_0.5,shadow,2026-06-01 03:00:00,60,3,0,1,-1,4540.699,4548.159,4509.674,7.460000000000036,19.157714285714324,-1,0.3893992722066467,3,0.0,0.0,1,0.18560723726028447,0.8143927627397156,0.046893101030699505,0.017129928673977158,0.0013713441054107494,0.001369466096152231,0,8.0,-1,1,0.4887005649717514,0.5,2026-06-02 13:00:00,tp,4.158847,1,4.158847184986526,0.0,0.0,0.0,1,0,0,0.0
H1_FVG_DUAL_BULL_4190.841_4183.967_2026-06-11_20:00:00_0.5,shadow,2026-06-11 20:00:00,60,20,3,0,1,4190.841,4159.714,4219.968,31.127000000000407,31.514999999999937,1,0.9876884023481032,0,36.27000000000044,1.1508805330795022,1,0.8143927627397156,0.18560723726028447,-0.03376935348134759,0.0034061242123000638,0.022202382123552498,0.0035752569313253985,0,11.0,1,1,0.4887005649717514,0.5,2026-06-12 08:00:00,tp,0.935747,1,0.9357471005878857,0.0,0.0,0.0,1,0,0,0.0
H1_FVG_DUAL_BULL_4190.841_4183.967_2026-06-11_20:00:00_0.618,shadow,2026-06-11 20:00:00,60,20,3,0,1,4183.967028,4159.714,4219.968,24.253028000000086,31.514999999999937,1,0.7695709344756508,0,36.27000000000044,1.1508805330795022,0,0.8143927627397156,0.18560723726028447,-0.03535420063009683,0.005054651926860293,0.020525728069377948,0.0019381991490522675,0,11.0,1,1,0.4887005649717514,0.5,2026-06-12 08:00:00,tp,1.484391,1,1.4843908150355367,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BEAR_4534.649_4536.288_2026-06-02_08:00:00_0.5,shadow,2026-06-02 08:00:00,60,8,1,1,-1,4534.649,4543.595,4525.816,8.945999999999913,14.170142857142764,1,0.6313274389813571,0,0.0,0.0,1,0.18560723726028447,0.8143927627397156,0.045498226968086024,0.015818611319200256,0.009349503466221083,0.000692446096709692,0,12.0,1,0,0.4887005649717514,0.5,2026-06-02 09:00:00,tp,0.987369,1,0.9873686563828107,0.0,0.0,0.0,0,0,0,0.0
M30_FVG_DUAL_BULL_4182.130_4179.269_2026-06-12_08:00:00_0.5,shadow,2026-06-12 08:00:00,30,8,4,0,1,4182.1295,4168.007,4194.252,14.1225000000004,14.850071428571548,1,0.9510055266689627,0,6.697000000000116,0.4509742617880668,0,0.878506276527411,0.12149372347258906,-0.03544564081691434,0.0035613375912916983,0.0035326920286649333,0.003520256048184652,1,9.0,1,1,0.4673684210526316,0.5,2026-06-12 14:30:00,tp,0.858382,1,0.8583820145158475,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4182.130_4179.269_2026-06-12_08:00:00_0.618,shadow,2026-06-12 08:00:00,30,8,4,0,1,4179.26859,4168.007,4194.252,11.26159000000007,14.850071428571548,1,0.7583525812766639,0,6.697000000000116,0.4509742617880668,1,0.878506276527411,0.12149372347258906,-0.03610547289808992,0.00287922748702773,0.0028461956602593014,0.0028381178216320677,1,9.0,1,1,0.4887005649717514,0.5,2026-06-12 14:30:00,tp,1.330488,1,1.3304879683952833,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BULL_4286.048_4284.694_2026-06-14_23:30:00_0.5,shadow,2026-06-14 23:30:00,30,23,6,1,1,4286.048000000001,4278.31,4295.252,7.738000000000284,17.822785714285732,1,0.4341633302474115,0,0.0,0.0,0,0.878506276527411,0.12149372347258906,-0.01147817587476749,0.005209939319391775,0.018521145721272975,0.0028676767035740536,0,12.0,1,1,0.4887005649717514,0.5,2026-06-15 01:00:00,tp,1.189455,1,1.1894546394416368,0.0,0.0,0.0,1,0,0,0.0
D1_IC_DUAL_BEAR_4747.820_4753.594_2026-04-23_00:00:00_0.5,shadow,2026-04-23 00:00:00,1440,0,3,1,-1,4747.82,4774.287,4664.031,26.467000000000553,99.22200000000014,1,0.2667452782649061,0,0.0,0.0,0,0.0,0.0,0.12851180687550118,0.00884513313478609,0.0013977494693844983,0.0013957984927818448,0,1.0,1,0,0.4673684210526316,0.5,2026-05-11 00:00:00,tp,3.165791,1,3.165791362829108,0.0,0.0,0.0,0,0,0,0.0
D1_IC_DUAL_BEAR_4747.820_4753.594_2026-04-23_00:00:00_0.618,shadow,2026-04-23 00:00:00,1440,0,3,1,-1,4753.594212,4774.287,4664.031,20.69278800000029,99.22200000000014,1,0.20855040212856285,0,0.0,0.0,0,0.0,0.0,0.12988428233105817,0.010049093353280185,0.002615631129127154,0.0011441422547744356,0,1.0,1,0,0.4673684210526316,0.5,2026-05-11 00:00:00,tp,4.328233,1,4.328233198928959,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4563.720_4566.315_2026-05-26_00:00:00_0.5,shadow,2026-05-26 00:00:00,240,0,1,1,-1,4563.720499999999,4576.713,4527.662,12.992500000000291,27.17764285714299,1,0.4780583830722289,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.054797381531635055,0.006449967740136551,5.927532897251618e-05,5.9271815616146726e-05,0,5.0,1,0,0.4673684210526316,0.5,2026-05-29 12:00:00,sl,-1.0,0,2.775331922262719,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4563.720_4566.315_2026-05-26_00:00:00_0.618,shadow,2026-05-26 00:00:00,240,0,1,1,-1,4566.31473,4576.713,4527.662,10.398269999999684,27.17764285714299,1,0.3826038208926845,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.055396977192914365,0.007014426708165263,0.0006277553167012318,0.0006273614871921533,0,5.0,1,0,0.4673684210526316,0.5,2026-05-29 12:00:00,sl,-1.0,0,3.717227000260713,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BULL_4185.552_4181.883_2026-06-12_08:00:00_0.5,shadow,2026-06-12 08:00:00,240,8,4,1,1,4185.552,4168.007,4227.914,17.545000000000073,57.21885714285726,-1,0.30662968252224604,0,0.0,0.0,1,0.44747526518591535,0.5525247348140847,-0.03260743293448879,0.00010002264934221719,0.004353946042551346,0.0043350713756909786,0,9.0,1,1,0.45982142857142855,0.5,2026-06-12 12:00:00,tp,2.414477,1,2.41447705899116,0.0,0.0,0.0,1,0,0,0.0
H4_IC_DUAL_BULL_4185.552_4181.883_2026-06-12_08:00:00_0.618,shadow,2026-06-12 08:00:00,240,8,4,1,1,4181.883379999999,4168.007,4227.914,13.876379999999699,57.21885714285726,-1,0.24251410623869676,0,0.0,0.0,0,0.44747526518591535,0.5525247348140847,-0.03345534874568603,0.0007771546226142629,0.0034736337268684923,0.003461609363833038,0,9.0,1,1,0.4673684210526316,0.5,2026-06-12 12:00:00,tp,3.317192,1,3.3171922360155497,0.0,0.0,0.0,1,0,0,0.0
H1_FVG_DUAL_BULL_4302.558_4298.520_2026-06-15_02:00:00_0.5,shadow,2026-06-15 02:00:00,60,2,0,0,1,4302.558,4283.447,4319.669,19.110999999999876,27.36750000000003,1,0.6983100392801628,3,7.743999999999687,0.2829633689595205,0,0.8143927627397156,0.18560723726028447,-0.008012139323825523,0.0012880128518893668,0.0027592112184461255,0.002244711169495067,0,13.0,1,1,0.4673684210526316,0.5,2026-06-15 07:00:00,tp,0.895348,1,0.8953482287687712,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BULL_4178.441_4176.966_2026-06-12_07:30:00_0.5,shadow,2026-06-12 07:30:00,30,7,4,1,1,4178.441000000001,4170.189,4194.252,8.252000000000407,15.087428571428648,-1,0.5469454228686377,0,0.0,0.0,0,0.878506276527411,0.12149372347258906,-0.03629634588327973,0.0026817358435839247,0.0026476093609601138,0.002640618035929467,0,8.0,-1,0,0.4673684210526316,0.5,2026-06-12 14:30:00,tp,1.91602,1,1.9160203587007893,0.0,0.0,0.0,0,0,0,0.0
M30_IC_DUAL_BULL_4178.441_4176.966_2026-06-12_07:30:00_0.618,shadow,2026-06-12 07:30:00,30,7,4,1,1,4176.965528000001,4170.189,4194.252,6.776528000000326,15.087428571428648,-1,0.4491506268227289,0,0.0,0.0,0,0.878506276527411,0.12149372347258906,-0.03663664451569956,0.002329442973559675,0.0022935590169492455,0.002288310641443981,0,8.0,-1,0,0.4673684210526316,0.5,2026-06-12 14:30:00,tp,2.550933,1,2.550933457369164,0.0,0.0,0.0,0,0,0,0.0
H1_IC_DUAL_BULL_4072.178_4068.688_2026-06-11_15:00:00_0.5,shadow,2026-06-11 15:00:00,60,15,3,1,1,4072.1785,4055.387,4095.412,16.791499999999814,24.798428571428467,-1,0.6771195179418005,2,0.0,0.0,0,0.8143927627397156,0.18560723726028447,-0.061127906118519926,0.001590150087968881,-0.006740994675695292,0.006786744081413407,0,2.0,1,1,0.45982142857142855,0.5,2026-06-11 17:00:00,tp,1.383646,1,1.3836464878063353,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BULL_4076.912_4075.375_2026-06-11_15:30:00_0.5,shadow,2026-06-11 15:30:00,30,15,3,1,1,4076.9115,4068.399,4095.412,8.512500000000273,17.599285714285674,-1,0.4836844027761033,2,0.0,0.0,0,0.878506276527411,0.12149372347258906,-0.05971281871385076,0.0014552069624273036,-0.005586552434963431,0.00561793733646996,0,6.0,-1,0,0.45982142857142855,0.5,2026-06-11 17:00:00,tp,2.173333,1,2.1733333333332223,0.0,0.0,0.0,0,0,0,0.0
M30_IC_DUAL_BULL_4076.912_4075.375_2026-06-11_15:30:00_0.618,shadow,2026-06-11 15:30:00,30,15,3,1,1,4075.37455,4068.399,4095.412,6.975550000000112,17.599285714285674,-1,0.3963541539835293,2,0.0,0.0,1,0.878506276527411,0.12149372347258906,-0.06006729645595477,0.0018328867465691226,-0.005961435173584381,0.005997187015199354,0,6.0,-1,0,0.4564102564102564,0.5,2026-06-11 17:00:00,tp,2.872526,1,2.872526180731195,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4693.698_4697.544_2026-05-14_00:00:00_0.5,shadow,2026-05-14 00:00:00,240,0,3,1,-1,4693.6975,4711.995,4673.847,18.297499999999673,35.852071428571435,1,0.5103610271572182,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.08483852871830833,0.0011398529624034876,-0.000851658205667228,0.0008523841456192252,0,4.0,1,0,0.4564102564102564,0.5,2026-05-14 04:00:00,sl,-1.0,0,1.084874982921209,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4693.698_4697.544_2026-05-14_00:00:00_0.618,shadow,2026-05-14 00:00:00,240,0,3,1,-1,4697.54371,4711.995,4673.847,14.451289999999972,35.852071428571435,1,0.40308103337324513,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.08572749030936555,0.0003201492296494551,-3.291470042589498e-05,3.2915783839059326e-05,0,4.0,1,0,0.4564102564102564,0.5,2026-05-14 04:00:00,sl,-1.0,0,1.6397643393773298,0.0,0.0,0.0,0,0,0,0.0
H1_Breaker_SINGLE_BEAR_4538.532_2026-06-01_06:00:00,shadow,2026-06-01 06:00:00,60,6,0,1,-1,4538.532,4539.032,4537.532,0.5,14.440857142857242,-1,0.034623983538768735,3,0.0,0.0,0,0.18560723726028447,0.8143927627397156,0.04639348250281801,0.01666064048903917,0.0008934503488160298,0.0008926528078534816,0,9.0,-1,1,0.4564102564102564,0.5,2026-06-02 07:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,1,0,0,0.0
M30_Swapzone_SINGLE_BULL_4345.535_2026-06-15_12:30:00,shadow,2026-06-15 12:30:00,30,12,0,1,1,4345.535,4345.035,4346.535,0.5,10.882571428571282,1,0.04594502349759835,0,0.0,0.0,1,0.878506276527411,0.12149372347258906,0.0022417352768894397,0.0022367211402048778,0.012775481218881918,0.0014852026275247198,0,14.0,1,1,0.4564102564102564,0.5,2026-06-15 13:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,1,0,0,0.0
H4_IC_DUAL_BEAR_4762.225_4764.600_2026-04-22_08:00:00_0.5,shadow,2026-04-22 08:00:00,240,8,2,1,-1,4762.225,4774.287,4745.696,12.061999999999898,37.62430769230783,1,0.3205906165408576,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.1006770594878656,0.013266356587519342,0.0035155099248937193,0.003503194410175914,0,7.0,0,0,0.42857142857142855,0.5,2026-05-07 12:00:00,tp,1.370337,1,1.3703365942630237,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4762.225_4764.600_2026-04-22_08:00:00_0.618,shadow,2026-04-22 08:00:00,240,8,2,1,-1,4764.599632,4774.287,4745.696,9.687367999999879,37.62430769230783,1,0.25747631236761415,0,0.0,0.0,1,0.5525247348140847,0.44747526518591535,0.10122590020142402,0.013758135428575988,0.004015902082417564,0.003999839120165556,0,7.0,0,0,0.4114285714285714,0.5,2026-05-07 12:00:00,tp,1.951369,1,1.951369247044265,0.0,0.0,0.0,0,0,0,0.0
H4_IC_DUAL_BEAR_4717.646_4719.092_2026-05-13_00:00:00_0.5,shadow,2026-05-13 00:00:00,240,0,2,1,-1,4717.6455000000005,4725.773,4687.64,8.1274999999996,41.71099999999998,1,0.19485267675192644,0,0.0,0.0,0,0.5525247348140847,0.44747526518591535,0.09037354947449179,0.003942194257707468,0.001741784307385926,0.0017387557698715869,0,4.0,1,0,0.42297650130548303,0.5,2026-05-14 04:00:00,tp,3.691849,1,3.691848661950377,0.0,0.0,0.0,0,0,0,0.0
D1_Breaker_SINGLE_BEAR_5238.095_2026-03-05_00:00:00,shadow,2026-03-05 00:00:00,1440,0,3,1,-1,5238.095,5238.595,5237.095,0.5,132.21835714285712,1,0.003781623148287709,0,0.0,0.0,0,0.0,0.0,0.24504552679662014,0.015937807542627677,0.015355208282315633,0.004019845637265644,0,2.0,1,0,0.4114285714285714,0.5,2026-03-10 00:00:00,tp,2.0,1,2.0,0.0,0.0,0.0,0,0,0,0.0
H1_Pivot_SINGLE_BEAR_4360.000_2026-06-09_13:00:00,shadow,2026-06-09 13:00:00,60,13,1,2,-1,4360.0,4362.0,4356.0,2.0,15.728571428571415,1,0.12715712988192562,0,0.0,0.0,1,0.8984849622180078,0.10151503778199206,0.022064347401453268,0.006725659403669735,0.010879161916255858,0.0004941131498470053,0,7.0,1,0,0.47839092274218625,0.5,2026-06-15 13:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,0,0,0,0.0
D1_Swapzone_SINGLE_BEAR_4366.232_2026-06-05_00:00:00,shadow,2026-06-05 00:00:00,1440,0,4,1,-1,4366.232,4366.732,4365.232,0.5,86.10878571428573,-1,0.005806608418089078,0,0.0,0.0,0,0.0,0.0,0.008506570001312837,0.008434818626220515,-0.023933811653378375,0.0017493344375657865,0,12.0,-1,1,0.4211438474870016,0.4,2026-06-15 00:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4180.065_4175.734_2026-06-11_19:30:00_0.5,shadow,2026-06-11 19:30:00,30,19,3,0,1,4180.0645,4159.714,4198.415,20.350500000000466,26.843857142857196,1,0.7581064036997184,0,23.786000000000058,0.8860872665733585,1,0.8944924124000235,0.10550758759997654,-0.03592190649728428,0.0030690854172227135,0.019573849098569112,0.001006403928296495,0,11.0,1,1,0.4887005649717514,0.5,2026-06-12 01:00:00,tp,0.901722,1,0.9017223164049599,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4180.065_4175.734_2026-06-11_19:30:00_0.618,shadow,2026-06-11 19:30:00,30,19,3,0,1,4175.733782,4159.714,4198.415,16.019782000000305,26.843857142857196,1,0.5967764585672801,0,23.786000000000058,0.8860872665733585,1,0.8944924124000235,0.10550758759997654,-0.03692073088215634,0.0020351529679964145,0.018517528838290682,2.9667759760321868e-05,0,11.0,1,1,0.4887005649717514,0.5,2026-06-12 02:00:00,tp,1.415826,1,1.415825633582235,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4327.223_4325.905_2026-06-15_08:30:00_0.5,shadow,2026-06-15 08:30:00,30,8,0,0,1,4327.223,4319.64,4332.806,7.582999999999629,11.55864285714272,1,0.6560458778526648,0,2.3270000000002256,0.2013212129451897,0,0.8944924124000235,0.10550758759997654,-0.0019816919090359522,0.001985626809618939,0.008507665032364017,0.0007554498577956886,0,14.0,1,1,0.4887005649717514,0.5,2026-06-15 12:00:00,tp,0.736252,1,0.7362521429513256,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4327.223_4325.905_2026-06-15_08:30:00_0.618,shadow,2026-06-15 08:30:00,30,8,0,0,1,4325.905412,4319.64,4332.806,6.265411999999742,11.55864285714272,1,0.5420542945600226,0,2.3270000000002256,0.2013212129451897,1,0.8944924124000235,0.10550758759997654,-0.0022855766282937405,0.002290812455702298,0.008200586428521658,0.0010602608155224546,0,14.0,1,1,0.4887005649717514,0.5,2026-06-15 12:00:00,tp,1.101378,1,1.1013781695441258,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4336.619_4334.515_2026-06-15_09:00:00_0.5,shadow,2026-06-15 09:00:00,30,9,0,0,1,4336.619000000001,4325.703,4345.535,10.916000000000167,11.127142857142774,1,0.9810245217614808,1,1.4149999999999636,0.1271665168827811,0,0.8944924124000235,0.10550758759997654,0.00018537459593116794,0.00018534023855933522,0.010697507806966745,0.0014128518092090651,0,14.0,1,1,0.4887005649717514,0.5,2026-06-15 11:30:00,tp,0.816783,1,0.8167827042872042,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4336.619_4334.515_2026-06-15_09:00:00_0.618,shadow,2026-06-15 09:00:00,30,9,0,0,1,4334.514824,4325.703,4345.535,8.811823999999433,11.127142857142774,1,0.7919215303632879,1,1.4149999999999636,0.1271665168827811,1,0.8944924124000235,0.10550758759997654,-0.0002999265247751939,0.0003000165076837187,0.010207106081754552,0.0009280909544305836,0,14.0,1,1,0.4887005649717514,0.5,2026-06-15 11:30:00,tp,1.250612,1,1.2506123590304006,0.0,0.0,0.0,1,0,0,0.0
H1_FVG_DUAL_BULL_4182.130_4179.269_2026-06-12_08:00:00_0.5,shadow,2026-06-12 08:00:00,60,8,4,0,1,4182.1295,4168.007,4194.252,14.1225000000004,27.87735714285723,1,0.5065939331203383,0,6.21599999999944,0.22297666052580276,0,0.8143927627397156,0.18560723726028447,-0.03577785685266317,0.005496248980334099,0.0035326920286649333,0.003520256048184652,1,12.0,1,1,0.4673684210526316,0.5,2026-06-12 14:00:00,tp,0.858382,1,0.8583820145158475,0.0,0.0,0.0,1,0,0,0.0
H1_FVG_DUAL_BULL_4182.130_4179.269_2026-06-12_08:00:00_0.618,shadow,2026-06-12 08:00:00,60,8,4,0,1,4179.26859,4168.007,4194.252,11.26159000000007,27.87735714285723,1,0.40396906859894094,0,6.21599999999944,0.22297666052580276,1,0.8143927627397156,0.18560723726028447,-0.036437461671584244,0.006184559437468575,0.0028461956602593014,0.0028381178216320677,1,12.0,1,1,0.4673684210526316,0.5,2026-06-12 14:00:00,tp,1.330488,1,1.3304879683952833,0.0,0.0,0.0,1,0,0,0.0
H1_Swapzone_SINGLE_BULL_4345.535_2026-06-15_12:00:00,shadow,2026-06-15 12:00:00,60,12,0,1,1,4345.535,4345.035,4346.535,0.5,17.376428571428537,1,0.02877461257039509,0,0.0,0.0,1,0.8143927627397156,0.18560723726028447,0.0018965387900499455,0.0018929487393382143,0.012775481218881918,0.0014852026275247198,0,11.0,1,1,0.42297650130548303,0.5,2026-06-15 13:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BULL_4067.698_4065.159_2026-06-11_04:00:00_0.5,shadow,2026-06-11 04:00:00,60,4,3,1,1,4067.698,4054.941,4085.919,12.757000000000062,33.37071428571429,-1,0.38228129882917194,3,0.0,0.0,0,0.8143927627397156,0.18560723726028447,-0.0621609198767911,0.0026933845629641398,-0.007833848776603607,0.00789570251609978,0,3.0,1,1,0.4114285714285714,0.5,2026-06-11 12:00:00,tp,1.428314,1,1.4283138668965991,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BULL_4067.698_4065.159_2026-06-11_04:00:00_0.618,shadow,2026-06-11 04:00:00,60,4,3,1,1,4065.1593479999997,4054.941,4085.919,10.218347999999878,33.37071428571429,-1,0.3062070506646081,3,0.0,0.0,1,0.8143927627397156,0.18560723726028447,-0.06274622563361797,0.00331955671224534,-0.008453060080917682,0.008525123461736986,0,3.0,1,1,0.4114285714285714,0.5,2026-06-11 12:00:00,tp,2.031606,1,2.031605500223758,0.0,0.0,0.0,1,0,0,0.0
