timeframe,capital,strategy,max_concurrent,ml_threshold,sizing_config,total_resolved,wins,losses,winrate,final_balance,max_dd_usd,max_dd_pct,blown
M30,50.0,FVG,1,0.0,weighted,695,429,266,61.726618705035975,3853.219548000021,704.909192000001,41.84703262411476,False
M30,50.0,FVG,1,0.5,weighted,252,162,90,64.28571428571429,3183.098484000013,703.6126519999998,47.66918786608622,False
M30,50.0,FVG,1,0.7,weighted,59,35,24,59.32203389830508,1899.3839600000038,295.66073999999844,62.5580000000009,False
M30,50.0,FVG,1,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,FVG,1,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,FVG,3,0.0,weighted,774,482,292,62.273901808785524,4721.432252000021,699.7758320000021,29.04080783610638,False
M30,50.0,FVG,3,0.5,weighted,273,177,96,64.83516483516483,3912.981520000013,665.8025720000005,40.39326431130672,False
M30,50.0,FVG,3,0.7,weighted,63,39,24,61.904761904761905,2370.352080000004,295.66073999999844,62.5580000000009,False
M30,50.0,FVG,3,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,FVG,3,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,FVG,5,0.0,weighted,774,482,292,62.273901808785524,4721.432252000021,699.7758320000021,29.04080783610638,False
M30,50.0,FVG,5,0.5,weighted,273,177,96,64.83516483516483,3912.981520000013,665.8025720000005,40.39326431130672,False
M30,50.0,FVG,5,0.7,weighted,63,39,24,61.904761904761905,2370.352080000004,295.66073999999844,62.5580000000009,False
M30,50.0,FVG,5,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,FVG,5,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,FVG,100,0.0,weighted,774,482,292,62.273901808785524,4721.432252000021,699.7758320000021,29.04080783610638,False
M30,50.0,FVG,100,0.5,weighted,273,177,96,64.83516483516483,3912.981520000013,665.8025720000005,40.39326431130672,False
M30,50.0,FVG,100,0.7,weighted,63,39,24,61.904761904761905,2370.352080000004,295.66073999999844,62.5580000000009,False
M30,50.0,FVG,100,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,FVG,100,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,OB,1,0.0,weighted,212,70,142,33.0188679245283,1378.5544920000066,325.99703200000295,52.498597369416814,False
M30,50.0,OB,1,0.5,weighted,11,5,6,45.45454545454545,190.4832320000005,107.53564799999913,64.16262936088984,False
M30,50.0,OB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,3,0.0,weighted,230,80,150,34.78260869565217,1610.5531600000058,325.99703200000295,52.498597369416814,False
M30,50.0,OB,3,0.5,weighted,11,5,6,45.45454545454545,190.4832320000005,107.53564799999913,64.16262936088984,False
M30,50.0,OB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,5,0.0,weighted,230,80,150,34.78260869565217,1610.5531600000058,325.99703200000295,52.498597369416814,False
M30,50.0,OB,5,0.5,weighted,11,5,6,45.45454545454545,190.4832320000005,107.53564799999913,64.16262936088984,False
M30,50.0,OB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,100,0.0,weighted,230,80,150,34.78260869565217,1610.5531600000058,325.99703200000295,52.498597369416814,False
M30,50.0,OB,100,0.5,weighted,11,5,6,45.45454545454545,190.4832320000005,107.53564799999913,64.16262936088984,False
M30,50.0,OB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,OB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,1,0.0,weighted,45,8,37,17.77777777777778,8.0,46.0,85.18518518518519,False
M30,50.0,BB,1,0.5,weighted,1,0,1,0.0,48.0,2.0,4.0,False
M30,50.0,BB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,3,0.0,weighted,45,8,37,17.77777777777778,8.0,46.0,85.18518518518519,False
M30,50.0,BB,3,0.5,weighted,1,0,1,0.0,48.0,2.0,4.0,False
M30,50.0,BB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,5,0.0,weighted,45,8,37,17.77777777777778,8.0,46.0,85.18518518518519,False
M30,50.0,BB,5,0.5,weighted,1,0,1,0.0,48.0,2.0,4.0,False
M30,50.0,BB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,100,0.0,weighted,45,8,37,17.77777777777778,8.0,46.0,85.18518518518519,False
M30,50.0,BB,100,0.5,weighted,1,0,1,0.0,48.0,2.0,4.0,False
M30,50.0,BB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,1,0.0,weighted,471,165,306,35.03184713375796,702.2263280000179,603.6450560000003,59.00915382122862,False
M30,50.0,Swapzone,1,0.5,weighted,10,2,8,20.0,0.0,184.8530439999986,111.52307276341577,True
M30,50.0,Swapzone,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,3,0.0,weighted,491,167,324,34.0122199592668,504.08176800001456,709.5377919999955,66.15318690487246,False
M30,50.0,Swapzone,3,0.5,weighted,10,2,8,20.0,0.0,184.8530439999986,111.52307276341577,True
M30,50.0,Swapzone,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,5,0.0,weighted,491,167,324,34.0122199592668,504.08176800001456,709.5377919999955,66.15318690487246,False
M30,50.0,Swapzone,5,0.5,weighted,10,2,8,20.0,0.0,184.8530439999986,111.52307276341577,True
M30,50.0,Swapzone,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,100,0.0,weighted,491,167,324,34.0122199592668,504.08176800001456,709.5377919999955,66.15318690487246,False
M30,50.0,Swapzone,100,0.5,weighted,10,2,8,20.0,0.0,184.8530439999986,111.52307276341577,True
M30,50.0,Swapzone,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,Swapzone,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,BPR,1,0.0,weighted,465,227,238,48.817204301075265,199.36592400000427,572.0836800000079,76.02411631902017,False
M30,50.0,BPR,1,0.5,weighted,5,1,4,20.0,0.0,55.35138400000051,110.702768000001,True
M30,50.0,BPR,1,0.7,weighted,4,1,3,25.0,0.0,105.02934399999958,123.74299751404865,True
M30,50.0,BPR,1,0.8,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,1,0.85,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,3,0.0,weighted,494,242,252,48.987854251012145,145.8853320000053,622.7163920000075,83.06706089955863,False
M30,50.0,BPR,3,0.5,weighted,5,1,4,20.0,0.0,55.35138400000051,110.702768000001,True
M30,50.0,BPR,3,0.7,weighted,4,1,3,25.0,0.0,105.02934399999958,123.74299751404865,True
M30,50.0,BPR,3,0.8,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,3,0.85,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,5,0.0,weighted,494,242,252,48.987854251012145,145.8853320000053,622.7163920000075,83.06706089955863,False
M30,50.0,BPR,5,0.5,weighted,5,1,4,20.0,0.0,55.35138400000051,110.702768000001,True
M30,50.0,BPR,5,0.7,weighted,4,1,3,25.0,0.0,105.02934399999958,123.74299751404865,True
M30,50.0,BPR,5,0.8,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,5,0.85,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,100,0.0,weighted,494,242,252,48.987854251012145,145.8853320000053,622.7163920000075,83.06706089955863,False
M30,50.0,BPR,100,0.5,weighted,5,1,4,20.0,0.0,55.35138400000051,110.702768000001,True
M30,50.0,BPR,100,0.7,weighted,4,1,3,25.0,0.0,105.02934399999958,123.74299751404865,True
M30,50.0,BPR,100,0.8,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,BPR,100,0.85,weighted,2,2,0,100.0,261.3302240000012,0.0,0.0,False
M30,50.0,IC,1,0.0,weighted,202,70,132,34.65346534653465,0.0,649.0798800000057,103.00847913497506,True
M30,50.0,IC,1,0.5,weighted,3,0,3,0.0,0.0,61.268935999999485,122.53787199999897,True
M30,50.0,IC,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,3,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,110.68375958994953,True
M30,50.0,IC,3,0.5,weighted,3,0,3,0.0,0.0,61.268935999999485,122.53787199999897,True
M30,50.0,IC,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,5,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,110.68375958994953,True
M30,50.0,IC,5,0.5,weighted,3,0,3,0.0,0.0,61.268935999999485,122.53787199999897,True
M30,50.0,IC,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,100,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,110.68375958994953,True
M30,50.0,IC,100,0.5,weighted,3,0,3,0.0,0.0,61.268935999999485,122.53787199999897,True
M30,50.0,IC,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,IC,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M30,50.0,COMBINED,1,0.0,weighted,1932,849,1083,43.94409937888199,4417.3464560000475,1001.0642839999973,48.44201495590445,False
M30,50.0,COMBINED,1,0.5,weighted,120,56,64,46.666666666666664,0.0,577.9506199999996,107.89247898287667,True
M30,50.0,COMBINED,1,0.7,weighted,76,46,30,60.526315789473685,2155.173800000003,330.87163599999894,92.91100000000006,False
M30,50.0,COMBINED,1,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,COMBINED,1,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,COMBINED,3,0.0,weighted,2778,1282,1496,46.14830813534917,7715.74362800006,930.6703520000019,40.64637635894578,False
M30,50.0,COMBINED,3,0.5,weighted,458,256,202,55.895196506550214,3492.006456000019,695.0258360000025,97.85247594843564,False
M30,50.0,COMBINED,3,0.7,weighted,88,54,34,61.36363636363637,2643.9613360000058,330.87163599999894,92.91100000000006,False
M30,50.0,COMBINED,3,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,COMBINED,3,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,COMBINED,5,0.0,weighted,2822,1297,1525,45.960311835577606,7891.384964000061,930.6703520000019,40.277179457741006,False
M30,50.0,COMBINED,5,0.5,weighted,460,258,202,56.086956521739125,3840.6525440000187,695.0258360000025,97.85247594843564,False
M30,50.0,COMBINED,5,0.7,weighted,88,54,34,61.36363636363637,2643.9613360000058,330.87163599999894,92.91100000000006,False
M30,50.0,COMBINED,5,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,COMBINED,5,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,50.0,COMBINED,100,0.0,weighted,2826,1301,1525,46.03680113234254,7930.725324000062,930.6703520000019,40.277179457741006,False
M30,50.0,COMBINED,100,0.5,weighted,460,258,202,56.086956521739125,3840.6525440000187,695.0258360000025,97.85247594843564,False
M30,50.0,COMBINED,100,0.7,weighted,88,54,34,61.36363636363637,2643.9613360000058,330.87163599999894,92.91100000000006,False
M30,50.0,COMBINED,100,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,155.22724818100647,True
M30,50.0,COMBINED,100,0.85,weighted,1,0,1,0.0,0.0,62.93799999999919,125.87599999999838,True
M30,100.0,FVG,1,0.0,weighted,695,429,266,61.726618705035975,3903.219548000021,704.909192000001,40.64071185667778,False
M30,100.0,FVG,1,0.5,weighted,252,162,90,64.28571428571429,3233.098484000013,703.6126519999998,46.107321019716046,False
M30,100.0,FVG,1,0.7,weighted,59,35,24,59.32203389830508,1949.3839600000038,295.66073999999844,32.08236829418942,False
M30,100.0,FVG,1,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,104.53507658712702,True
M30,100.0,FVG,1,0.85,weighted,5,2,3,40.0,235.69016000000283,138.89190399999825,62.93799999999919,False
M30,100.0,FVG,3,0.0,weighted,774,482,292,62.273901808785524,4771.432252000021,699.7758320000021,28.45045856827795,False
M30,100.0,FVG,3,0.5,weighted,273,177,96,64.83516483516483,3962.981520000013,665.8025720000005,33.74372982616272,False
M30,100.0,FVG,3,0.7,weighted,63,39,24,61.904761904761905,2420.352080000004,295.66073999999844,32.08236829418942,False
M30,100.0,FVG,3,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,104.53507658712702,True
M30,100.0,FVG,3,0.85,weighted,5,2,3,40.0,235.69016000000283,138.89190399999825,62.93799999999919,False
M30,100.0,FVG,5,0.0,weighted,774,482,292,62.273901808785524,4771.432252000021,699.7758320000021,28.45045856827795,False
M30,100.0,FVG,5,0.5,weighted,273,177,96,64.83516483516483,3962.981520000013,665.8025720000005,33.74372982616272,False
M30,100.0,FVG,5,0.7,weighted,63,39,24,61.904761904761905,2420.352080000004,295.66073999999844,32.08236829418942,False
M30,100.0,FVG,5,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,104.53507658712702,True
M30,100.0,FVG,5,0.85,weighted,5,2,3,40.0,235.69016000000283,138.89190399999825,62.93799999999919,False
M30,100.0,FVG,100,0.0,weighted,774,482,292,62.273901808785524,4771.432252000021,699.7758320000021,28.45045856827795,False
M30,100.0,FVG,100,0.5,weighted,273,177,96,64.83516483516483,3962.981520000013,665.8025720000005,33.74372982616272,False
M30,100.0,FVG,100,0.7,weighted,63,39,24,61.904761904761905,2420.352080000004,295.66073999999844,32.08236829418942,False
M30,100.0,FVG,100,0.8,weighted,4,2,2,50.0,0.0,160.0512639999988,104.53507658712702,True
M30,100.0,FVG,100,0.85,weighted,5,2,3,40.0,235.69016000000283,138.89190399999825,62.93799999999919,False
M30,100.0,OB,1,0.0,weighted,212,70,142,33.0188679245283,1428.5544920000066,325.99703200000295,45.256483336643036,False
M30,100.0,OB,1,0.5,weighted,11,5,6,45.45454545454545,240.4832320000005,107.53564799999913,49.41928110482738,False
M30,100.0,OB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,3,0.0,weighted,230,80,150,34.78260869565217,1660.5531600000058,325.99703200000295,45.256483336643036,False
M30,100.0,OB,3,0.5,weighted,11,5,6,45.45454545454545,240.4832320000005,107.53564799999913,49.41928110482738,False
M30,100.0,OB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,5,0.0,weighted,230,80,150,34.78260869565217,1660.5531600000058,325.99703200000295,45.256483336643036,False
M30,100.0,OB,5,0.5,weighted,11,5,6,45.45454545454545,240.4832320000005,107.53564799999913,49.41928110482738,False
M30,100.0,OB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,100,0.0,weighted,230,80,150,34.78260869565217,1660.5531600000058,325.99703200000295,45.256483336643036,False
M30,100.0,OB,100,0.5,weighted,11,5,6,45.45454545454545,240.4832320000005,107.53564799999913,49.41928110482738,False
M30,100.0,OB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,OB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,1,0.0,weighted,45,8,37,17.77777777777778,58.0,46.0,44.230769230769226,False
M30,100.0,BB,1,0.5,weighted,1,0,1,0.0,98.0,2.0,2.0,False
M30,100.0,BB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,3,0.0,weighted,45,8,37,17.77777777777778,58.0,46.0,44.230769230769226,False
M30,100.0,BB,3,0.5,weighted,1,0,1,0.0,98.0,2.0,2.0,False
M30,100.0,BB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,5,0.0,weighted,45,8,37,17.77777777777778,58.0,46.0,44.230769230769226,False
M30,100.0,BB,5,0.5,weighted,1,0,1,0.0,98.0,2.0,2.0,False
M30,100.0,BB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,100,0.0,weighted,45,8,37,17.77777777777778,58.0,46.0,44.230769230769226,False
M30,100.0,BB,100,0.5,weighted,1,0,1,0.0,98.0,2.0,2.0,False
M30,100.0,BB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,1,0.0,weighted,471,165,306,35.03184713375796,752.2263280000179,603.6450560000003,51.63067576950935,False
M30,100.0,Swapzone,1,0.5,weighted,11,2,9,18.181818181818183,0.0,226.5984639999997,105.0267068132814,True
M30,100.0,Swapzone,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,3,0.0,weighted,491,167,324,34.0122199592668,554.0817680000146,709.5377919999955,63.20667507895031,False
M30,100.0,Swapzone,3,0.5,weighted,11,2,9,18.181818181818183,0.0,226.5984639999997,105.0267068132814,True
M30,100.0,Swapzone,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,5,0.0,weighted,491,167,324,34.0122199592668,554.0817680000146,709.5377919999955,63.20667507895031,False
M30,100.0,Swapzone,5,0.5,weighted,11,2,9,18.181818181818183,0.0,226.5984639999997,105.0267068132814,True
M30,100.0,Swapzone,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,100,0.0,weighted,491,167,324,34.0122199592668,554.0817680000146,709.5377919999955,63.20667507895031,False
M30,100.0,Swapzone,100,0.5,weighted,11,2,9,18.181818181818183,0.0,226.5984639999997,105.0267068132814,True
M30,100.0,Swapzone,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,Swapzone,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,BPR,1,0.0,weighted,465,227,238,48.817204301075265,249.36592400000427,572.0836800000079,71.2874283694178,False
M30,100.0,BPR,1,0.5,weighted,19,8,11,42.10526315789473,0.0,181.60525999999845,181.60525999999845,True
M30,100.0,BPR,1,0.7,weighted,24,15,9,62.5,393.2187560000011,128.3067920000003,95.12874100106016,False
M30,100.0,BPR,1,0.8,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,1,0.85,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,3,0.0,weighted,494,242,252,48.987854251012145,195.8853320000053,622.7163920000075,77.8731298404153,False
M30,100.0,BPR,3,0.5,weighted,19,8,11,42.10526315789473,0.0,181.60525999999845,181.60525999999845,True
M30,100.0,BPR,3,0.7,weighted,11,4,7,36.36363636363637,0.0,147.91629199999988,109.6675430206777,True
M30,100.0,BPR,3,0.8,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,3,0.85,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,5,0.0,weighted,494,242,252,48.987854251012145,195.8853320000053,622.7163920000075,77.8731298404153,False
M30,100.0,BPR,5,0.5,weighted,19,8,11,42.10526315789473,0.0,181.60525999999845,181.60525999999845,True
M30,100.0,BPR,5,0.7,weighted,11,4,7,36.36363636363637,0.0,147.91629199999988,109.6675430206777,True
M30,100.0,BPR,5,0.8,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,5,0.85,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,100,0.0,weighted,494,242,252,48.987854251012145,195.8853320000053,622.7163920000075,77.8731298404153,False
M30,100.0,BPR,100,0.5,weighted,19,8,11,42.10526315789473,0.0,181.60525999999845,181.60525999999845,True
M30,100.0,BPR,100,0.7,weighted,11,4,7,36.36363636363637,0.0,147.91629199999988,109.6675430206777,True
M30,100.0,BPR,100,0.8,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,BPR,100,0.85,weighted,2,2,0,100.0,311.3302240000012,0.0,0.0,False
M30,100.0,IC,1,0.0,weighted,207,71,136,34.29951690821256,0.0,687.7262840000049,101.11796227942284,True
M30,100.0,IC,1,0.5,weighted,5,0,5,0.0,0.0,147.2978320000002,147.2978320000002,True
M30,100.0,IC,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,3,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,102.79676076825983,True
M30,100.0,IC,3,0.5,weighted,5,0,5,0.0,0.0,147.2978320000002,147.2978320000002,True
M30,100.0,IC,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,5,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,102.79676076825983,True
M30,100.0,IC,5,0.5,weighted,5,0,5,0.0,0.0,147.2978320000002,147.2978320000002,True
M30,100.0,IC,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,100,0.0,weighted,238,90,148,37.81512605042017,0.0,721.3093480000052,102.79676076825983,True
M30,100.0,IC,100,0.5,weighted,5,0,5,0.0,0.0,147.2978320000002,147.2978320000002,True
M30,100.0,IC,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,IC,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M30,100.0,COMBINED,1,0.0,weighted,1932,849,1083,43.94409937888199,4467.3464560000475,1001.0642839999973,47.29763649242068,False
